"","ASV_code","Sample","Count","Relative_Abundance"
"4012","ASV669","SCF055-1",0,0
"4013","ASV669","SCF055-4",0,0
"4014","ASV669","SCF055-5",0,0
"4015","ASV670","SCF049-1",0,0
"4016","ASV670","SCF049-2",0,0
"4017","ASV670","SCF049-3",32,6.73810461328544e-05
"4018","ASV670","SCF055-1",0,0
"4019","ASV670","SCF055-4",0,0
"4020","ASV670","SCF055-5",0,0
"4021","ASV671","SCF049-1",0,0
"4022","ASV671","SCF049-2",0,0
"4023","ASV671","SCF049-3",32,6.73810461328544e-05
"4024","ASV671","SCF055-1",0,0
"4025","ASV671","SCF055-4",0,0
"4026","ASV671","SCF055-5",0,0
"4027","ASV672","SCF049-1",0,0
"4028","ASV672","SCF049-2",0,0
"4029","ASV672","SCF049-3",32,6.73810461328544e-05
"4030","ASV672","SCF055-1",0,0
"4031","ASV672","SCF055-4",0,0
"4032","ASV672","SCF055-5",0,0
"4033","ASV673","SCF049-1",0,0
"4034","ASV673","SCF049-2",0,0
"4035","ASV673","SCF049-3",0,0
"4036","ASV673","SCF055-1",32,0.000135737009544008
"4037","ASV673","SCF055-4",0,0
"4038","ASV673","SCF055-5",0,0
"4039","ASV674","SCF049-1",0,0
"4040","ASV674","SCF049-2",0,0
"4041","ASV674","SCF049-3",0,0
"4042","ASV674","SCF055-1",0,0
"4043","ASV674","SCF055-4",32,4.8818366690008e-05
"4044","ASV674","SCF055-5",0,0
"4045","ASV675","SCF049-1",31,3.29298540995013e-05
"4046","ASV675","SCF049-2",0,0
"4047","ASV675","SCF049-3",0,0
"4048","ASV675","SCF055-1",0,0
"4049","ASV675","SCF055-4",0,0
"4050","ASV675","SCF055-5",0,0
"4051","ASV676","SCF049-1",31,3.29298540995013e-05
"4052","ASV676","SCF049-2",0,0
"4053","ASV676","SCF049-3",0,0
"4054","ASV676","SCF055-1",0,0
"4055","ASV676","SCF055-4",0,0
"4056","ASV676","SCF055-5",0,0
"4057","ASV677","SCF049-1",0,0
"4058","ASV677","SCF049-2",31,9.90598896920196e-05
"4059","ASV677","SCF049-3",0,0
"4060","ASV677","SCF055-1",0,0
"4061","ASV677","SCF055-4",0,0
"4062","ASV677","SCF055-5",0,0
"4063","ASV678","SCF049-1",0,0
"4064","ASV678","SCF049-2",31,9.90598896920196e-05
"4065","ASV678","SCF049-3",0,0
"4066","ASV678","SCF055-1",0,0
"4067","ASV678","SCF055-4",0,0
"4068","ASV678","SCF055-5",0,0
"4069","ASV679","SCF049-1",0,0
"4070","ASV679","SCF049-2",0,0
"4071","ASV679","SCF049-3",31,6.52753884412027e-05
"4072","ASV679","SCF055-1",0,0
"4073","ASV679","SCF055-4",0,0
"4074","ASV679","SCF055-5",0,0
"4075","ASV680","SCF049-1",0,0
"4076","ASV680","SCF049-2",0,0
"4077","ASV680","SCF049-3",0,0
"4078","ASV680","SCF055-1",0,0
"4079","ASV680","SCF055-4",31,4.72927927309452e-05
"4080","ASV680","SCF055-5",0,0
"4081","ASV681","SCF049-1",0,0
"4082","ASV681","SCF049-2",0,0
"4083","ASV681","SCF049-3",0,0
"4084","ASV681","SCF055-1",0,0
"4085","ASV681","SCF055-4",0,0
"4086","ASV681","SCF055-5",31,7.36746290720086e-05
"4087","ASV682","SCF049-1",0,0
"4088","ASV682","SCF049-2",0,0
"4089","ASV682","SCF049-3",0,0
"4090","ASV682","SCF055-1",0,0
"4091","ASV682","SCF055-4",0,0
"4092","ASV682","SCF055-5",31,7.36746290720086e-05
"4093","ASV683","SCF049-1",0,0
"4094","ASV683","SCF049-2",0,0
"4095","ASV683","SCF049-3",0,0
"4096","ASV683","SCF055-1",0,0
"4097","ASV683","SCF055-4",0,0
"4098","ASV683","SCF055-5",31,7.36746290720086e-05
"4099","ASV684","SCF049-1",30,3.18676007414528e-05
"4100","ASV684","SCF049-2",0,0
"4101","ASV684","SCF049-3",0,0
"4102","ASV684","SCF055-1",0,0
"4103","ASV684","SCF055-4",0,0
"4104","ASV684","SCF055-5",0,0
"4105","ASV685","SCF049-1",0,0
"4106","ASV685","SCF049-2",0,0
"4107","ASV685","SCF049-3",30,6.3169730749551e-05
"4108","ASV685","SCF055-1",0,0
"4109","ASV685","SCF055-4",0,0
"4110","ASV685","SCF055-5",0,0
"4111","ASV686","SCF049-1",0,0
"4112","ASV686","SCF049-2",0,0
"4113","ASV686","SCF049-3",30,6.3169730749551e-05
"4114","ASV686","SCF055-1",0,0
"4115","ASV686","SCF055-4",0,0
"4116","ASV686","SCF055-5",0,0
"4117","ASV687","SCF049-1",0,0
"4118","ASV687","SCF049-2",0,0
"4119","ASV687","SCF049-3",30,6.3169730749551e-05
"4120","ASV687","SCF055-1",0,0
"4121","ASV687","SCF055-4",0,0
"4122","ASV687","SCF055-5",0,0
"4123","ASV688","SCF049-1",0,0
"4124","ASV688","SCF049-2",0,0
"4125","ASV688","SCF049-3",30,6.3169730749551e-05
"4126","ASV688","SCF055-1",0,0
"4127","ASV688","SCF055-4",0,0
"4128","ASV688","SCF055-5",0,0
"4129","ASV689","SCF049-1",0,0
"4130","ASV689","SCF049-2",0,0
"4131","ASV689","SCF049-3",0,0
"4132","ASV689","SCF055-1",30,0.000127253446447508
"4133","ASV689","SCF055-4",0,0
"4134","ASV689","SCF055-5",0,0
"4135","ASV690","SCF049-1",29,3.08053473834044e-05
"4136","ASV690","SCF049-2",0,0
"4137","ASV690","SCF049-3",0,0
"4138","ASV690","SCF055-1",0,0
"4139","ASV690","SCF055-4",0,0
"4140","ASV690","SCF055-5",0,0
"4141","ASV691","SCF049-1",0,0
"4142","ASV691","SCF049-2",0,0
"4143","ASV691","SCF049-3",29,6.10640730578993e-05
"4144","ASV691","SCF055-1",0,0
"4145","ASV691","SCF055-4",0,0
"4146","ASV691","SCF055-5",0,0
"4147","ASV692","SCF049-1",0,0
"4148","ASV692","SCF049-2",0,0
"4149","ASV692","SCF049-3",0,0
"4150","ASV692","SCF055-1",29,0.000123011664899258
"4151","ASV692","SCF055-4",0,0
"4152","ASV692","SCF055-5",0,0
"4153","ASV693","SCF049-1",0,0
"4154","ASV693","SCF049-2",0,0
"4155","ASV693","SCF049-3",0,0
"4156","ASV693","SCF055-1",0,0
"4157","ASV693","SCF055-4",29,4.42416448128197e-05
"4158","ASV693","SCF055-5",0,0
"4159","ASV694","SCF049-1",28,2.9743094025356e-05
"4160","ASV694","SCF049-2",0,0
"4161","ASV694","SCF049-3",0,0
"4162","ASV694","SCF055-1",0,0
"4163","ASV694","SCF055-4",0,0
"4164","ASV694","SCF055-5",0,0
"4165","ASV695","SCF049-1",28,2.9743094025356e-05
"4166","ASV695","SCF049-2",0,0
"4167","ASV695","SCF049-3",0,0
"4168","ASV695","SCF055-1",0,0
"4169","ASV695","SCF055-4",0,0
"4170","ASV695","SCF055-5",0,0
"4171","ASV696","SCF049-1",28,2.9743094025356e-05
"4172","ASV696","SCF049-2",0,0
"4173","ASV696","SCF049-3",0,0
"4174","ASV696","SCF055-1",0,0
"4175","ASV696","SCF055-4",0,0
"4176","ASV696","SCF055-5",0,0
"4177","ASV697","SCF049-1",0,0
"4178","ASV697","SCF049-2",0,0
"4179","ASV697","SCF049-3",0,0
"4180","ASV697","SCF055-1",0,0
"4181","ASV697","SCF055-4",0,0
"4182","ASV697","SCF055-5",28,6.65448262585884e-05
"4183","ASV698","SCF049-1",27,2.86808406673076e-05
"4184","ASV698","SCF049-2",0,0
"4185","ASV698","SCF049-3",0,0
"4186","ASV698","SCF055-1",0,0
"4187","ASV698","SCF055-4",0,0
"4188","ASV698","SCF055-5",0,0
"4189","ASV699","SCF049-1",0,0
"4190","ASV699","SCF049-2",27,8.62779684414364e-05
"4191","ASV699","SCF049-3",0,0
"4192","ASV699","SCF055-1",0,0
"4193","ASV699","SCF055-4",0,0
"4194","ASV699","SCF055-5",0,0
"4195","ASV700","SCF049-1",0,0
"4196","ASV700","SCF049-2",27,8.62779684414364e-05
"4197","ASV700","SCF049-3",0,0
"4198","ASV700","SCF055-1",0,0
"4199","ASV700","SCF055-4",0,0
"4200","ASV700","SCF055-5",0,0
"4201","ASV701","SCF049-1",0,0
"4202","ASV701","SCF049-2",27,8.62779684414364e-05
"4203","ASV701","SCF049-3",0,0
"4204","ASV701","SCF055-1",0,0
"4205","ASV701","SCF055-4",0,0
"4206","ASV701","SCF055-5",0,0
"4207","ASV702","SCF049-1",0,0
"4208","ASV702","SCF049-2",27,8.62779684414364e-05
"4209","ASV702","SCF049-3",0,0
"4210","ASV702","SCF055-1",0,0
"4211","ASV702","SCF055-4",0,0
"4212","ASV702","SCF055-5",0,0
"4213","ASV703","SCF049-1",0,0
"4214","ASV703","SCF049-2",0,0
"4215","ASV703","SCF049-3",27,5.68527576745959e-05
"4216","ASV703","SCF055-1",0,0
"4217","ASV703","SCF055-4",0,0
"4218","ASV703","SCF055-5",0,0
"4219","ASV704","SCF049-1",0,0
"4220","ASV704","SCF049-2",26,8.30824881287906e-05
"4221","ASV704","SCF049-3",0,0
"4222","ASV704","SCF055-1",0,0
"4223","ASV704","SCF055-4",0,0
"4224","ASV704","SCF055-5",0,0
"4225","ASV705","SCF049-1",0,0
"4226","ASV705","SCF049-2",26,8.30824881287906e-05
"4227","ASV705","SCF049-3",0,0
"4228","ASV705","SCF055-1",0,0
"4229","ASV705","SCF055-4",0,0
"4230","ASV705","SCF055-5",0,0
"4231","ASV706","SCF049-1",0,0
"4232","ASV706","SCF049-2",0,0
"4233","ASV706","SCF049-3",26,5.47470999829442e-05
"4234","ASV706","SCF055-1",0,0
"4235","ASV706","SCF055-4",0,0
"4236","ASV706","SCF055-5",0,0
"4237","ASV707","SCF049-1",0,0
"4238","ASV707","SCF049-2",0,0
"4239","ASV707","SCF049-3",0,0
"4240","ASV707","SCF055-1",26,0.000110286320254507
"4241","ASV707","SCF055-4",0,0
"4242","ASV707","SCF055-5",0,0
"4243","ASV708","SCF049-1",0,0
"4244","ASV708","SCF049-2",0,0
"4245","ASV708","SCF049-3",0,0
"4246","ASV708","SCF055-1",0,0
"4247","ASV708","SCF055-4",26,3.96649229356315e-05
"4248","ASV708","SCF055-5",0,0
"4249","ASV709","SCF049-1",0,0
"4250","ASV709","SCF049-2",0,0
"4251","ASV709","SCF049-3",0,0
"4252","ASV709","SCF055-1",0,0
"4253","ASV709","SCF055-4",26,3.96649229356315e-05
"4254","ASV709","SCF055-5",0,0
"4255","ASV710","SCF049-1",0,0
"4256","ASV710","SCF049-2",0,0
"4257","ASV710","SCF049-3",0,0
"4258","ASV710","SCF055-1",0,0
"4259","ASV710","SCF055-4",26,3.96649229356315e-05
"4260","ASV710","SCF055-5",0,0
"4261","ASV711","SCF049-1",0,0
"4262","ASV711","SCF049-2",0,0
"4263","ASV711","SCF049-3",0,0
"4264","ASV711","SCF055-1",0,0
"4265","ASV711","SCF055-4",26,3.96649229356315e-05
"4266","ASV711","SCF055-5",0,0
"4267","ASV712","SCF049-1",25,2.65563339512107e-05
"4268","ASV712","SCF049-2",0,0
"4269","ASV712","SCF049-3",0,0
"4270","ASV712","SCF055-1",0,0
"4271","ASV712","SCF055-4",0,0
"4272","ASV712","SCF055-5",0,0
"4273","ASV713","SCF049-1",25,2.65563339512107e-05
"4274","ASV713","SCF049-2",0,0
"4275","ASV713","SCF049-3",0,0
"4276","ASV713","SCF055-1",0,0
"4277","ASV713","SCF055-4",0,0
"4278","ASV713","SCF055-5",0,0
"4279","ASV714","SCF049-1",0,0
"4280","ASV714","SCF049-2",25,7.98870078161448e-05
"4281","ASV714","SCF049-3",0,0
"4282","ASV714","SCF055-1",0,0
"4283","ASV714","SCF055-4",0,0
"4284","ASV714","SCF055-5",0,0
"4285","ASV715","SCF049-1",0,0
"4286","ASV715","SCF049-2",0,0
"4287","ASV715","SCF049-3",0,0
"4288","ASV715","SCF055-1",0,0
"4289","ASV715","SCF055-4",25,3.81393489765687e-05
"4290","ASV715","SCF055-5",0,0
"4291","ASV716","SCF049-1",0,0
"4292","ASV716","SCF049-2",0,0
"4293","ASV716","SCF049-3",0,0
"4294","ASV716","SCF055-1",0,0
"4295","ASV716","SCF055-4",0,0
"4296","ASV716","SCF055-5",25,5.94150234451683e-05
"4297","ASV717","SCF049-1",0,0
"4298","ASV717","SCF049-2",0,0
"4299","ASV717","SCF049-3",0,0
"4300","ASV717","SCF055-1",0,0
"4301","ASV717","SCF055-4",0,0
"4302","ASV717","SCF055-5",25,5.94150234451683e-05
"4303","ASV718","SCF049-1",0,0
"4304","ASV718","SCF049-2",0,0
"4305","ASV718","SCF049-3",24,5.05357845996408e-05
"4306","ASV718","SCF055-1",0,0
"4307","ASV718","SCF055-4",0,0
"4308","ASV718","SCF055-5",0,0
"4309","ASV719","SCF049-1",0,0
"4310","ASV719","SCF049-2",0,0
"4311","ASV719","SCF049-3",0,0
"4312","ASV719","SCF055-1",0,0
"4313","ASV719","SCF055-4",24,3.6613775017506e-05
"4314","ASV719","SCF055-5",0,0
"4315","ASV720","SCF049-1",0,0
"4316","ASV720","SCF049-2",0,0
"4317","ASV720","SCF049-3",0,0
"4318","ASV720","SCF055-1",0,0
"4319","ASV720","SCF055-4",24,3.6613775017506e-05
"4320","ASV720","SCF055-5",0,0
"4321","ASV721","SCF049-1",23,2.44318272351138e-05
"4322","ASV721","SCF049-2",0,0
"4323","ASV721","SCF049-3",0,0
"4324","ASV721","SCF055-1",0,0
"4325","ASV721","SCF055-4",0,0
"4326","ASV721","SCF055-5",0,0
"4327","ASV722","SCF049-1",0,0
"4328","ASV722","SCF049-2",0,0
"4329","ASV722","SCF049-3",23,4.84301269079891e-05
"4330","ASV722","SCF055-1",0,0
"4331","ASV722","SCF055-4",0,0
"4332","ASV722","SCF055-5",0,0
"4333","ASV723","SCF049-1",0,0
"4334","ASV723","SCF049-2",0,0
"4335","ASV723","SCF049-3",23,4.84301269079891e-05
"4336","ASV723","SCF055-1",0,0
"4337","ASV723","SCF055-4",0,0
"4338","ASV723","SCF055-5",0,0
"4339","ASV724","SCF049-1",0,0
"4340","ASV724","SCF049-2",0,0
"4341","ASV724","SCF049-3",23,4.84301269079891e-05
"4342","ASV724","SCF055-1",0,0
"4343","ASV724","SCF055-4",0,0
"4344","ASV724","SCF055-5",0,0
"4345","ASV725","SCF049-1",0,0
"4346","ASV725","SCF049-2",0,0
"4347","ASV725","SCF049-3",23,4.84301269079891e-05
"4348","ASV725","SCF055-1",0,0
"4349","ASV725","SCF055-4",0,0
"4350","ASV725","SCF055-5",0,0
"4351","ASV726","SCF049-1",0,0
"4352","ASV726","SCF049-2",0,0
"4353","ASV726","SCF049-3",0,0
"4354","ASV726","SCF055-1",23,9.75609756097561e-05
"4355","ASV726","SCF055-4",0,0
"4356","ASV726","SCF055-5",0,0
"4357","ASV727","SCF049-1",0,0
"4358","ASV727","SCF049-2",0,0
"4359","ASV727","SCF049-3",0,0
"4360","ASV727","SCF055-1",0,0
"4361","ASV727","SCF055-4",23,3.50882010584432e-05
"4362","ASV727","SCF055-5",0,0
"4363","ASV728","SCF049-1",0,0
"4364","ASV728","SCF049-2",0,0
"4365","ASV728","SCF049-3",0,0
"4366","ASV728","SCF055-1",0,0
"4367","ASV728","SCF055-4",23,3.50882010584432e-05
"4368","ASV728","SCF055-5",0,0
"4369","ASV729","SCF049-1",0,0
"4370","ASV729","SCF049-2",0,0
"4371","ASV729","SCF049-3",0,0
"4372","ASV729","SCF055-1",0,0
"4373","ASV729","SCF055-4",23,3.50882010584432e-05
"4374","ASV729","SCF055-5",0,0
"4375","ASV730","SCF049-1",0,0
"4376","ASV730","SCF049-2",0,0
"4377","ASV730","SCF049-3",0,0
"4378","ASV730","SCF055-1",0,0
"4379","ASV730","SCF055-4",23,3.50882010584432e-05
"4380","ASV730","SCF055-5",0,0
"4381","ASV731","SCF049-1",0,0
"4382","ASV731","SCF049-2",0,0
"4383","ASV731","SCF049-3",0,0
"4384","ASV731","SCF055-1",0,0
"4385","ASV731","SCF055-4",0,0
"4386","ASV731","SCF055-5",23,5.46618215695548e-05
"4387","ASV732","SCF049-1",0,0
"4388","ASV732","SCF049-2",0,0
"4389","ASV732","SCF049-3",0,0
"4390","ASV732","SCF055-1",0,0
"4391","ASV732","SCF055-4",0,0
"4392","ASV732","SCF055-5",23,5.46618215695548e-05
"4393","ASV733","SCF049-1",0,0
"4394","ASV733","SCF049-2",0,0
"4395","ASV733","SCF049-3",0,0
"4396","ASV733","SCF055-1",0,0
"4397","ASV733","SCF055-4",0,0
"4398","ASV733","SCF055-5",23,5.46618215695548e-05
"4399","ASV734","SCF049-1",0,0
"4400","ASV734","SCF049-2",0,0
"4401","ASV734","SCF049-3",22,4.63244692163374e-05
"4402","ASV734","SCF055-1",0,0
"4403","ASV734","SCF055-4",0,0
"4404","ASV734","SCF055-5",0,0
"4405","ASV735","SCF049-1",0,0
"4406","ASV735","SCF049-2",0,0
"4407","ASV735","SCF049-3",22,4.63244692163374e-05
"4408","ASV735","SCF055-1",0,0
"4409","ASV735","SCF055-4",0,0
"4410","ASV735","SCF055-5",0,0
"4411","ASV736","SCF049-1",0,0
"4412","ASV736","SCF049-2",0,0
"4413","ASV736","SCF049-3",22,4.63244692163374e-05
"4414","ASV736","SCF055-1",0,0
"4415","ASV736","SCF055-4",0,0
"4416","ASV736","SCF055-5",0,0
"4417","ASV737","SCF049-1",0,0
"4418","ASV737","SCF049-2",0,0
"4419","ASV737","SCF049-3",0,0
"4420","ASV737","SCF055-1",0,0
"4421","ASV737","SCF055-4",22,3.35626270993805e-05
"4422","ASV737","SCF055-5",0,0
"4423","ASV738","SCF049-1",0,0
"4424","ASV738","SCF049-2",0,0
"4425","ASV738","SCF049-3",0,0
"4426","ASV738","SCF055-1",0,0
"4427","ASV738","SCF055-4",22,3.35626270993805e-05
"4428","ASV738","SCF055-5",0,0
"4429","ASV739","SCF049-1",0,0
"4430","ASV739","SCF049-2",0,0
"4431","ASV739","SCF049-3",0,0
"4432","ASV739","SCF055-1",0,0
"4433","ASV739","SCF055-4",0,0
"4434","ASV739","SCF055-5",22,5.22852206317481e-05
"4435","ASV740","SCF049-1",21,2.2307320519017e-05
"4436","ASV740","SCF049-2",0,0
"4437","ASV740","SCF049-3",0,0
"4438","ASV740","SCF055-1",0,0
"4439","ASV740","SCF055-4",0,0
"4440","ASV740","SCF055-5",0,0
"4441","ASV741","SCF049-1",0,0
"4442","ASV741","SCF049-2",0,0
"4443","ASV741","SCF049-3",0,0
"4444","ASV741","SCF055-1",21,8.90774125132556e-05
"4445","ASV741","SCF055-4",0,0
"4446","ASV741","SCF055-5",0,0
"4447","ASV742","SCF049-1",0,0
"4448","ASV742","SCF049-2",0,0
"4449","ASV742","SCF049-3",0,0
"4450","ASV742","SCF055-1",0,0
"4451","ASV742","SCF055-4",21,3.20370531403177e-05
"4452","ASV742","SCF055-5",0,0
"4453","ASV743","SCF049-1",0,0
"4454","ASV743","SCF049-2",0,0
"4455","ASV743","SCF049-3",0,0
"4456","ASV743","SCF055-1",0,0
"4457","ASV743","SCF055-4",21,3.20370531403177e-05
"4458","ASV743","SCF055-5",0,0
"4459","ASV744","SCF049-1",0,0
"4460","ASV744","SCF049-2",0,0
"4461","ASV744","SCF049-3",0,0
"4462","ASV744","SCF055-1",0,0
"4463","ASV744","SCF055-4",21,3.20370531403177e-05
"4464","ASV744","SCF055-5",0,0
"4465","ASV745","SCF049-1",0,0
"4466","ASV745","SCF049-2",0,0
"4467","ASV745","SCF049-3",0,0
"4468","ASV745","SCF055-1",0,0
"4469","ASV745","SCF055-4",21,3.20370531403177e-05
"4470","ASV745","SCF055-5",0,0
"4471","ASV746","SCF049-1",0,0
"4472","ASV746","SCF049-2",0,0
"4473","ASV746","SCF049-3",0,0
"4474","ASV746","SCF055-1",0,0
"4475","ASV746","SCF055-4",21,3.20370531403177e-05
"4476","ASV746","SCF055-5",0,0
"4477","ASV747","SCF049-1",0,0
"4478","ASV747","SCF049-2",0,0
"4479","ASV747","SCF049-3",0,0
"4480","ASV747","SCF055-1",0,0
"4481","ASV747","SCF055-4",0,0
"4482","ASV747","SCF055-5",21,4.99086196939413e-05
"4483","ASV748","SCF049-1",20,2.12450671609686e-05
"4484","ASV748","SCF049-2",0,0
"4485","ASV748","SCF049-3",0,0
"4486","ASV748","SCF055-1",0,0
"4487","ASV748","SCF055-4",0,0
"4488","ASV748","SCF055-5",0,0
"4489","ASV749","SCF049-1",0,0
"4490","ASV749","SCF049-2",20,6.39096062529159e-05
"4491","ASV749","SCF049-3",0,0
"4492","ASV749","SCF055-1",0,0
"4493","ASV749","SCF055-4",0,0
"4494","ASV749","SCF055-5",0,0
"4495","ASV750","SCF049-1",0,0
"4496","ASV750","SCF049-2",20,6.39096062529159e-05
"4497","ASV750","SCF049-3",0,0
"4498","ASV750","SCF055-1",0,0
"4499","ASV750","SCF055-4",0,0
"4500","ASV750","SCF055-5",0,0
"4501","ASV751","SCF049-1",0,0
"4502","ASV751","SCF049-2",0,0
"4503","ASV751","SCF049-3",20,4.2113153833034e-05
"4504","ASV751","SCF055-1",0,0
"4505","ASV751","SCF055-4",0,0
"4506","ASV751","SCF055-5",0,0
"4507","ASV752","SCF049-1",0,0
"4508","ASV752","SCF049-2",0,0
"4509","ASV752","SCF049-3",0,0
"4510","ASV752","SCF055-1",0,0
"4511","ASV752","SCF055-4",0,0
"4512","ASV752","SCF055-5",20,4.75320187561346e-05
"4513","ASV753","SCF049-1",18,1.91205604448717e-05
"4514","ASV753","SCF049-2",0,0
"4515","ASV753","SCF049-3",0,0
"4516","ASV753","SCF055-1",0,0
"4517","ASV753","SCF055-4",0,0
"4518","ASV753","SCF055-5",0,0
"4519","ASV754","SCF049-1",18,1.91205604448717e-05
"4520","ASV754","SCF049-2",0,0
"4521","ASV754","SCF049-3",0,0
"4522","ASV754","SCF055-1",0,0
"4523","ASV754","SCF055-4",0,0
"4524","ASV754","SCF055-5",0,0
"4525","ASV755","SCF049-1",0,0
"4526","ASV755","SCF049-2",18,5.75186456276243e-05
"4527","ASV755","SCF049-3",0,0
"4528","ASV755","SCF055-1",0,0
"4529","ASV755","SCF055-4",0,0
"4530","ASV755","SCF055-5",0,0
"4531","ASV756","SCF049-1",0,0
"4532","ASV756","SCF049-2",0,0
"4533","ASV756","SCF049-3",0,0
"4534","ASV756","SCF055-1",0,0
"4535","ASV756","SCF055-4",18,2.74603312631295e-05
"4536","ASV756","SCF055-5",0,0
"4537","ASV757","SCF049-1",0,0
"4538","ASV757","SCF049-2",0,0
"4539","ASV757","SCF049-3",0,0
"4540","ASV757","SCF055-1",0,0
"4541","ASV757","SCF055-4",18,2.74603312631295e-05
"4542","ASV757","SCF055-5",0,0
"4543","ASV758","SCF049-1",0,0
"4544","ASV758","SCF049-2",0,0
"4545","ASV758","SCF049-3",0,0
"4546","ASV758","SCF055-1",0,0
"4547","ASV758","SCF055-4",18,2.74603312631295e-05
"4548","ASV758","SCF055-5",0,0
"4549","ASV759","SCF049-1",0,0
"4550","ASV759","SCF049-2",0,0
"4551","ASV759","SCF049-3",0,0
"4552","ASV759","SCF055-1",17,7.21102863202545e-05
"4553","ASV759","SCF055-4",0,0
"4554","ASV759","SCF055-5",0,0
"4555","ASV760","SCF049-1",0,0
"4556","ASV760","SCF049-2",0,0
"4557","ASV760","SCF049-3",0,0
"4558","ASV760","SCF055-1",0,0
"4559","ASV760","SCF055-4",17,2.59347573040667e-05
"4560","ASV760","SCF055-5",0,0
"4561","ASV761","SCF049-1",0,0
"4562","ASV761","SCF049-2",0,0
"4563","ASV761","SCF049-3",0,0
"4564","ASV761","SCF055-1",0,0
"4565","ASV761","SCF055-4",17,2.59347573040667e-05
"4566","ASV761","SCF055-5",0,0
"4567","ASV762","SCF049-1",0,0
"4568","ASV762","SCF049-2",0,0
"4569","ASV762","SCF049-3",0,0
"4570","ASV762","SCF055-1",0,0
"4571","ASV762","SCF055-4",17,2.59347573040667e-05
"4572","ASV762","SCF055-5",0,0
"4573","ASV763","SCF049-1",0,0
"4574","ASV763","SCF049-2",0,0
"4575","ASV763","SCF049-3",0,0
"4576","ASV763","SCF055-1",0,0
"4577","ASV763","SCF055-4",0,0
"4578","ASV763","SCF055-5",17,4.04022159427144e-05
"4579","ASV764","SCF049-1",0,0
"4580","ASV764","SCF049-2",0,0
"4581","ASV764","SCF049-3",0,0
"4582","ASV764","SCF055-1",0,0
"4583","ASV764","SCF055-4",0,0
"4584","ASV764","SCF055-5",17,4.04022159427144e-05
"4585","ASV765","SCF049-1",0,0
"4586","ASV765","SCF049-2",0,0
"4587","ASV765","SCF049-3",0,0
"4588","ASV765","SCF055-1",0,0
"4589","ASV765","SCF055-4",0,0
"4590","ASV765","SCF055-5",17,4.04022159427144e-05
"4591","ASV766","SCF049-1",16,1.69960537287748e-05
"4592","ASV766","SCF049-2",0,0
"4593","ASV766","SCF049-3",0,0
"4594","ASV766","SCF055-1",0,0
"4595","ASV766","SCF055-4",0,0
"4596","ASV766","SCF055-5",0,0
"4597","ASV767","SCF049-1",0,0
"4598","ASV767","SCF049-2",0,0
"4599","ASV767","SCF049-3",0,0
"4600","ASV767","SCF055-1",0,0
"4601","ASV767","SCF055-4",16,2.4409183345004e-05
"4602","ASV767","SCF055-5",0,0
"4603","ASV768","SCF049-1",0,0
"4604","ASV768","SCF049-2",0,0
"4605","ASV768","SCF049-3",0,0
"4606","ASV768","SCF055-1",0,0
"4607","ASV768","SCF055-4",0,0
"4608","ASV768","SCF055-5",16,3.80256150049077e-05
"4609","ASV769","SCF049-1",15,1.59338003707264e-05
"4610","ASV769","SCF049-2",0,0
"4611","ASV769","SCF049-3",0,0
"4612","ASV769","SCF055-1",0,0
"4613","ASV769","SCF055-4",0,0
"4614","ASV769","SCF055-5",0,0
"4615","ASV770","SCF049-1",0,0
"4616","ASV770","SCF049-2",0,0
"4617","ASV770","SCF049-3",15,3.15848653747755e-05
"4618","ASV770","SCF055-1",0,0
"4619","ASV770","SCF055-4",0,0
"4620","ASV770","SCF055-5",0,0
"4621","ASV771","SCF049-1",0,0
"4622","ASV771","SCF049-2",0,0
"4623","ASV771","SCF049-3",0,0
"4624","ASV771","SCF055-1",15,6.3626723223754e-05
"4625","ASV771","SCF055-4",0,0
"4626","ASV771","SCF055-5",0,0
"4627","ASV772","SCF049-1",0,0
"4628","ASV772","SCF049-2",0,0
"4629","ASV772","SCF049-3",0,0
"4630","ASV772","SCF055-1",0,0
"4631","ASV772","SCF055-4",0,0
"4632","ASV772","SCF055-5",15,3.5649014067101e-05
"4633","ASV773","SCF049-1",0,0
"4634","ASV773","SCF049-2",0,0
"4635","ASV773","SCF049-3",0,0
"4636","ASV773","SCF055-1",0,0
"4637","ASV773","SCF055-4",0,0
"4638","ASV773","SCF055-5",15,3.5649014067101e-05
"4639","ASV774","SCF049-1",14,1.4871547012678e-05
"4640","ASV774","SCF049-2",0,0
"4641","ASV774","SCF049-3",0,0
"4642","ASV774","SCF055-1",0,0
"4643","ASV774","SCF055-4",0,0
"4644","ASV774","SCF055-5",0,0
"4645","ASV775","SCF049-1",0,0
"4646","ASV775","SCF049-2",0,0
"4647","ASV775","SCF049-3",14,2.94792076831238e-05
"4648","ASV775","SCF055-1",0,0
"4649","ASV775","SCF055-4",0,0
"4650","ASV775","SCF055-5",0,0
"4651","ASV776","SCF049-1",0,0
"4652","ASV776","SCF049-2",0,0
"4653","ASV776","SCF049-3",0,0
"4654","ASV776","SCF055-1",0,0
"4655","ASV776","SCF055-4",0,0
"4656","ASV776","SCF055-5",14,3.32724131292942e-05
"4657","ASV777","SCF049-1",0,0
"4658","ASV777","SCF049-2",0,0
"4659","ASV777","SCF049-3",0,0
"4660","ASV777","SCF055-1",13,5.51431601272534e-05
"4661","ASV777","SCF055-4",0,0
